Timestamp,Gender,Age,Whereabouts,Ethnic/Dialect Group,Language spoken most frequently at home:,Marital Status,Nationality,Religion,Sexual Orientation,Professional/Employment Status,Sector,Industry,"Income per annum (including bonuses, gross)",Present Highest Education Level,Intended Highest Education Level,"Economic Scale (Left-Right) [What is your Political Compass analysis? (Optional, but highly recommended)]","Social Scale (Up-Down) [What is your Political Compass analysis? (Optional, but highly recommended)]",On Abortion: It is morally right to terminate a pregnancy before normal childbirth.,On Euthanasia: It is the duty of doctors to keep people alive for as long as possible.,On LGBTQ: The LGBTQ should be given equal rights.,On Religion: Religion has no place in politics.,On Freedom of Speech: The Government should relax existing restrictions on freedom of speech.,On Ministerial Salary: Our ministers should be paid less than they are at the moment.,On Minimum Wage: There should be a minimal wage for all occupations.,MBTI 
1/1/2017 14:47,Male,14,Singapore,Teochew,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",O level,Deciding in 2 years.,Slightly Left,Slightly Up,4,5,6,7,6,6,3,INTJ
1/1/2017 14:49,Male,26,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Logistics / Supply Chain,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Slightly Right,Slightly Up,7,3,7,7,3,5,7,ENFP
1/1/2017 14:49,Male,16,Singapore,Shanghainese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,,,4,4,7,4,4,3,7,ISTJ
1/1/2017 14:50,Male,30,Singapore,Teochew,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Advertising / Media,"$60,000 - $79,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Slightly Up,5,3,5,7,7,5,2,ENTP
1/1/2017 14:50,Male,37,Singapore,Hokkien,Mandarin,Married,Singapore Citizen,Buddhism,Heterosexual (straight),Self-employed,Private,Information Technology,"$100,000 - $199,999",Bachelor's Degree,Bachelor's Degree,,,7,4,7,7,7,7,4,INTJ
1/1/2017 14:51,Female,20,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",A level,Bachelor's Degree,,,4,4,6,6,5,5,7,ISFJ
1/1/2017 14:52,Male,17,Singapore,Filipino,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,PhD,Moderately Left,Slightly Down,5,4,6,6,5,4,5,ENFJ
1/1/2017 14:52,Female,20,Singapore,Henghua/Xinghua,English,Attached,Singapore Citizen,No Religion,Bisexual,Student,Not Applicable,Other/Not Applicable,"Below $20,000",A level,Bachelor's Degree,,,7,5,7,3,6,6,6,
1/1/2017 14:53,Male,20,Singapore,Cantonese,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,,,5,3,6,4,5,4,5,ISTJ
1/1/2017 14:54,Male,16,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,Slightly Left,Slightly Down,7,3,7,7,3,3,2,ISTJ
1/1/2017 14:56,Male,23,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Slightly Up,4,3,6,7,5,3,5,INTJ
1/1/2017 14:57,Female,22,Singapore,Hakka,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Slightly Up,7,7,7,7,5,4,7,ENTP
1/1/2017 14:57,Male,28,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Logistics / Supply Chain,"$80,000 - $99,999",Bachelor's Degree,Bachelor's Degree,,,7,1,7,7,5,5,5,ISTJ
1/1/2017 14:58,Male,21,Singapore,Hokkien,English,Single,Singapore PR (2nd Gen and above),Buddhism,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,,,4,5,6,3,5,4,5,INFJ
1/1/2017 14:58,Male,21,Singapore,"Local Chinese, dialect group unknown",English,Single,Singapore Citizen,Anglican,Asexual,Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Master's Degree,Slightly Left,Moderately Down,7,3,7,6,7,7,4,INFJ
1/1/2017 14:59,Male,25,Singapore,Hokkien,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Unemployed and seeking employment,Private,Banking & Finance,,Bachelor's Degree,Master's Degree,Moderately Left,Moderately Up,7,1,7,7,6,5,4,ENTJ
1/1/2017 15:00,Male,18,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Public,Other: Student,,O level,Diploma,Slightly Left,Slightly Down,6,5,4,6,5,5,6,INTP
1/1/2017 15:00,Male,27,Singapore,Malay,Malay,Single,Singapore Citizen,Islam,Heterosexual (straight),Salaried Employee,Private,Other/Not Applicable,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,Moderately Right,Slightly Up,7,2,7,7,2,1,1,INTP
1/1/2017 15:00,Male,20,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Accounting / Auditing / Taxation,"Below $20,000",PSLE,PSLE,Strongly Left,Strongly Up,4,4,4,4,4,4,4,ISTJ
1/1/2017 15:01,Male,16,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"$200,000 and above",O level,PhD,Strongly Right,Strongly Up,1,7,1,4,1,7,1,
1/1/2017 15:01,Male,16,Singapore,Hokkien,Mandarin,Single,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,PhD,Moderately Left,Moderately Up,5,5,7,7,3,3,1,INTP
1/1/2017 15:01,Male,25,Singapore,None,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Legal,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Moderately Up,7,3,7,7,5,1,3,ISFJ
1/1/2017 15:01,Male,29,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Unemployed and not seeking employment,Not Applicable,Other/Not Applicable,"Below $20,000",Diploma,Bachelor's Degree,Strongly Left,Strongly Down,6,2,7,7,7,7,7,ENTJ
1/1/2017 15:03,Male,19,Singapore,Tamil,English,Single,Singapore PR (2nd Gen and above),Hinduism,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,PhD,Slightly Right,Slightly Down,5,2,4,6,6,4,2,INTJ
1/1/2017 15:05,Male,31,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Salaried Employee,Private,Advertising / Media,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Moderately Left,Moderately Down,3,6,5,6,6,6,4,INTP
1/1/2017 15:05,Male,42,Singapore,Jewish,English,Married,Singapore PR (1st Gen),Jewish,Heterosexual (straight),Salaried Employee,Private,Building & Construction,"$200,000 and above",Master's Degree,,,,7,1,7,7,3,2,7,
1/1/2017 15:05,Male,19,Singapore,Malay,Malay,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Public,Engineering,"Below $20,000",O level,Master's Degree,Moderately Left,Slightly Down,7,1,5,7,7,5,7,ENFP
1/1/2017 15:05,Male,21,Singapore,Cantonese,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,PhD,,,4,5,3,6,2,2,5,INFJ
1/1/2017 15:06,Male,18,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Master's Degree,,,6,4,7,7,4,4,1,INTP
1/1/2017 15:09,Male,16,Singapore,none,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,PhD,Moderately Left,Moderately Down,6,1,7,7,7,6,7,ISTP
1/1/2017 15:09,Male,10,Singapore,Hakka,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",O level,Bachelor's Degree,Moderately Right,Slightly Down,1,1,5,5,7,7,4,
1/1/2017 15:09,Male,36,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Education & Training,"$60,000 - $79,999",Bachelor's Degree,,Slightly Left,Slightly Down,3,5,6,3,5,6,4,INTP
1/1/2017 15:09,Male,17,Singapore,Javanese,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,PhD,Moderately Left,Slightly Down,4,3,4,2,6,5,3,ESTP
1/1/2017 15:09,Female,29,Singapore,Hokkien,English,Attached,Singapore PR (2nd Gen and above),No Religion,Queer,Salaried Employee,Private,Other/Not Applicable,"$40,000 - $59,999",Master's Degree,PhD,Slightly Left,,6,2,7,7,5,5,5,ISTP
1/1/2017 15:11,Female,65,Singapore,Nigerian,English,Married,Singapore Citizen,No Religion,Heterosexual (straight),Unemployed and seeking employment,Not Applicable,Other/Not Applicable,"Below $20,000",Master's Degree,Master's Degree,,,1,1,1,1,1,1,1,
1/1/2017 15:14,Female,92,Singapore,Filipino,Tamil,Widowed,Foreigner (Non-Expatriate),No Religion,Queer,Unable to work,Not Applicable,Other/Not Applicable,"$200,000 and above",PhD,PhD,Strongly Right,Strongly Down,7,7,7,7,7,7,7,ENTJ
1/1/2017 15:14,Male,16,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",O level,Bachelor's Degree,Moderately Left,Slightly Up,6,2,7,7,4,6,4,ENFP
1/1/2017 15:14,Male,21,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,Slightly Right,,5,7,5,7,4,5,3,
1/1/2017 15:14,Male,35,Singapore,Caucasian,English,Single,Foreigner (Expatriate),"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Legal,"$200,000 and above",JD,,Strongly Left,Strongly Down,3,5,7,7,7,7,7,INTP
1/1/2017 15:16,Male,21,Singapore,Malay,Malay,Single,Singapore Citizen,Islam,Asexual,NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,PhD,Slightly Left,Moderately Down,7,1,5,7,5,4,5,INTP
1/1/2017 15:16,Male,14,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",PSLE,PhD,Strongly Right,Slightly Down,3,3,2,4,2,4,2,
1/1/2017 15:17,Male,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Slightly Up,1,7,3,7,2,6,4,INFJ
1/1/2017 15:17,Female,25,Singapore,Cantonese,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Legal,"$60,000 - $79,999",Bachelor's Degree,Bachelor's Degree,,,,,2,2,,5,,INTJ
1/1/2017 15:18,Male,20,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Master's Degree,,,5,5,5,7,6,7,6,ESFP
1/1/2017 15:19,Male,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Bachelor's Degree,Master's Degree,Moderately Left,Slightly Down,5,2,7,6,5,4,6,INTJ
1/1/2017 15:19,Male,20,Singapore,Teochew,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",Diploma,Master's Degree,Slightly Left,Slightly Down,5,3,5,7,6,2,2,ENTP
1/1/2017 15:20,Male,20,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Diploma,,,6,5,6,7,7,6,6,ISFP
1/1/2017 15:21,Male,30,Singapore,Caucasian,English,Married,Foreigner (Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Manufacturing,"$100,000 - $199,999",Bachelor's Degree,Bachelor's Degree,Slightly Right,,4,4,7,7,7,4,2,
1/1/2017 15:21,Male,41,Singapore,Hainanese,Mandarin,Attached,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Salaried Employee,Private,Education & Training,"$120,000 - $139,999",Master's Degree,PhD,Moderately Left,,6,5,7,4,5,4,1,INTP
1/1/2017 15:21,Female,32,Singapore,Caucasian,English,Married,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Homemaker,Not Applicable,Other/Not Applicable,,Bachelor's Degree,PhD,Moderately Left,Moderately Up,5,1,7,7,5,4,7,INTP
1/1/2017 15:22,Male,21,Singapore,Hokkien,English,Single,Singapore Citizen,Buddhism,Bisexual,Student,Not Applicable,Accounting / Auditing / Taxation,,A level,Bachelor's Degree,Moderately Left,Slightly Down,4,6,6,5,4,4,5,INFJ
1/1/2017 15:23,Male,22,Singapore,Tamil,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Moderately Down,7,1,7,7,5,3,3,INTJ
1/1/2017 15:23,Male,19,Singapore,Teochew,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",IB ,PhD,Slightly Left,Slightly Up,4,2,4,4,3,5,2,ISTJ
1/1/2017 15:24,Male,22,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Unemployed and seeking employment,Not Applicable,Other/Not Applicable,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Moderately Up,5,6,4,7,6,5,5,ISFP
1/1/2017 15:27,Male,32,Singapore,Sikh,English,Single,Singapore Citizen,Sikhism,Asexual,Salaried Employee,Private,Information Technology,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,Slightly Left,,7,4,4,7,4,7,2,ISTJ
1/1/2017 15:27,Male,23,Singapore,Caucasian,French,Single,Foreigner (Expatriate),"Christianity, Roman Catholic",Heterosexual (straight),Student,Private,Other: Student,,Master's Degree,Master's Degree,Moderately Right,,1,1,7,7,7,4,4,
1/1/2017 15:28,Female,22,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,,,7,3,7,7,7,1,5,ISTJ
1/1/2017 15:29,Male,19,Singapore,Eurasian,English,Single,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,PhD,Moderately Left,Strongly Up,6,2,6,4,6,5,5,INTJ
1/1/2017 15:29,Male,21,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,PhD,,,7,1,7,7,1,4,4,
1/1/2017 15:29,Male,36,Singapore,Caucasian,English,Attached,Foreigner (Non-Expatriate),"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Information Technology,"$120,000 - $139,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Down,3,2,7,4,7,6,5,
1/1/2017 15:31,Male,25,Singapore,Han,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Real Estate / Property Management,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,Slightly Left,Slightly Down,4,5,7,7,6,6,5,ISTJ
1/1/2017 15:31,Male,18,Singapore,Myanmar,English,Single,Singapore PR (2nd Gen and above),Buddhism,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Master's Degree,Slightly Right,Slightly Up,6,3,6,3,4,2,3,ISTP
1/1/2017 15:32,Male,100,Singapore,Nigerian ,Nigerian,Single,Foreigner (Non-Expatriate),Islam,Homosexual (gay/lesbian),Unable to work,Not Applicable,Other/Not Applicable,"Below $20,000",Kindergarten ,Kindergarden,Strongly Left,,1,1,4,7,7,7,7,ISTJ
1/1/2017 15:32,Female,23,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Sciences / Laboratory / R&D,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,Slightly Left,Slightly Down,6,2,7,6,5,4,5,INFJ
1/1/2017 15:32,Male,24,Singapore,Hokkien,Mandarin,Attached,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Human Resources,"Below $20,000",Diploma,Bachelor's Degree,Strongly Right,Slightly Up,5,4,4,6,3,4,6,ESTP
1/1/2017 15:33,Male,28,Singapore,Teochew,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Customer Service,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Up,2,1,3,6,5,7,3,INTJ
1/1/2017 15:33,Male,28,Singapore,Teochew,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Private,Customer Service,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Up,2,1,3,6,5,7,3,INTJ
1/1/2017 15:33,Male,18,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,,,5,5,7,7,6,4,4,INTJ
1/1/2017 15:34,Male,25,Singapore,Korean,Korean,Attached,Singapore Citizen,Atheist,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Moderately Down,7,1,7,7,7,1,1,INFJ
1/1/2017 15:34,Male,15,Singapore,Hakka,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Public,Other: Student,"Below $20,000",PSLE,,,,,,,,,,,INFP
1/1/2017 15:35,Male,24,"Overseas, working",Eurasian,English,Single,Singapore PR (1st Gen),No Religion,Heterosexual (straight),Salaried Employee,Private,Engineering,"$40,000 - $59,999",Master's Degree,Master's Degree,Moderately Left,Slightly Up,7,1,7,7,7,7,7,ISTJ
1/1/2017 15:35,Male,18,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,,,5,5,7,2,3,4,4,INFJ
1/1/2017 15:37,Male,21,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Slightly Down,6,6,6,7,6,6,6,INFJ
1/1/2017 15:37,Male,28,Singapore,Hokkien,Mandarin,Single,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Slightly Left,Slightly Up,6,3,4,6,5,5,5,INTJ
1/1/2017 15:38,Male,16,Singapore,Cantonese,Mandarin,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,,,6,3,7,6,2,4,5,ISFJ
1/1/2017 15:43,Female,21,Singapore,Tamil,English,Single,Singapore Citizen,Hinduism,Bisexual,Student,Not Applicable,Other: Student,,A level,Master's Degree,Moderately Left,Slightly Down,3,6,7,6,6,7,3,INTP
1/1/2017 15:44,Male,22,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",NITEC (including Higher and Master),Bachelor's Degree,Moderately Left,Moderately Down,7,2,7,7,7,7,5,INFP
1/1/2017 15:44,Female,23,Singapore,Malay,English,Single,Singapore Citizen,Islam,Asexual,Salaried Employee,Private,Travel / Tourism,"$20,000 - $39,999",Diploma,,,,5,4,6,4,5,4,6,ISTP
1/1/2017 15:44,Male,26,"Overseas, working",English,English,Married,Foreigner (Non-Expatriate),No Religion,Asexual,Salaried Employee,Public,Accounting / Auditing / Taxation,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Moderately Down,6,1,7,7,7,7,7,ISTJ
1/1/2017 15:45,Male,21,Singapore,Hockchia,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,A level,Bachelor's Degree,Slightly Left,Slightly Down,3,3,5,5,5,5,3,INFP
1/1/2017 15:45,Female,35,Singapore,Hokkien,Mandarin,Single,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Public,Education & Training,,Bachelor's Degree,Bachelor's Degree,Moderately Left,,7,7,7,7,4,4,4,INTJ
1/1/2017 15:45,Male,17,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Strongly Left,Slightly Down,4,6,7,7,3,4,1,ENFP
1/1/2017 15:46,Male,24,Singapore,Malay,Malay,Single,Singapore Citizen,Islam,Heterosexual (straight),Salaried Employee,Private,Security & Investigation,"$20,000 - $39,999",N level,Diploma,,,1,1,1,7,7,7,7,
1/1/2017 15:46,Male,18,Singapore,Vietnamese,English,Single,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Moderately Left,Moderately Down,7,5,7,6,7,3,6,INFP
1/1/2017 15:46,Male,23,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Administrative / Secretarial,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Slightly Up,7,1,7,7,7,2,2,INTJ
